solvent_original,canonical_solvent_smiles,is_valid_rdkit,is_environment_label,deep4chem_row_count,molecular_weight,exact_molecular_weight,logp,molar_refractivity,tpsa,num_hbond_donors,num_hbond_acceptors,num_rotatable_bonds,ring_count,aromatic_ring_count,heavy_atom_count,num_heteroatoms,fraction_csp3,formal_charge,num_valence_electrons,dielectric_constant,refractive_index,dipole_moment,hbond_donor,hbond_acceptor,polarity_ET30,existing_solvent_match
Nc1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,Nc1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,True,False,1,407.2320000000001,407.140534352,5.722000000000003,123.26539999999999,34.83,1,1,0,7,6,31,6,0.0,0,148,,,,,,,
Nc1ccccc1O,Nc1ccccc1O,True,False,1,109.12799999999999,109.052763844,0.9743999999999999,32.5192,46.25,2,2,0,1,1,8,2,0.0,0,42,,,,,,,
O=C(NN=Cc1ccccc1O)c1cc2ccccc2cc1O,O=C(NN=Cc1ccccc1O)c1cc2ccccc2cc1O,True,False,1,306.321,306.10044230799997,3.0149000000000012,88.77980000000002,81.92,3,4,3,3,3,23,5,0.0,0,114,,,,,,,
O=C(NN=Cc1ccccc1O)c1ccccc1O,O=C(NN=Cc1ccccc1O)c1ccccc1O,True,False,1,256.26099999999997,256.084792244,1.8617000000000004,71.27380000000001,81.92,3,4,3,2,2,19,5,0.0,0,96,,,,,,,
O=C(O)C(F)(F)F,O=C(O)C(F)(F)F,True,False,1,114.02200000000002,113.992863932,0.6333,13.690800000000001,37.3,1,1,0,0,0,7,5,0.5,0,42,,,,,,,
O=C(O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,O=C(O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,True,False,1,285.302,285.07897859200006,4.763500000000001,88.96200000000005,53.089999999999996,2,1,1,5,5,22,3,0.0,0,104,,,,,,,
O=C(O)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)c3nsnc23)cc1,O=C(O)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)c3nsnc23)cc1,True,False,1,753.9270000000001,753.24499836,13.20069999999998,234.27329999999944,66.32,1,5,10,9,9,57,6,0.0,0,272,,,,,,,
O=C(Oc1ccccc1)c1ccccc1O,O=C(Oc1ccccc1)c1ccccc1O,True,False,1,214.21999999999997,214.06299418,2.611400000000001,59.50730000000003,46.53,1,3,2,2,2,16,3,0.0,0,80,,,,,,,
O=C(c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1)c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1,O=C(c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1)c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1,True,False,1,817.0040000000001,816.3140639000001,15.77979999999997,266.73849999999965,26.93,0,1,8,12,12,64,3,0.0,0,300,,,,,,,
O=C(c1ccc(C(=C(c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,O=C(c1ccc(C(=C(c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False,1,1140.355,1139.4086925559998,19.678300000000004,363.4265000000009,66.0,0,3,13,16,16,89,6,0.0,0,418,,,,,,,
O=C(c1ccc(C(=C(c2ccccc2)c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,O=C(c1ccc(C(=C(c2ccccc2)c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False,1,871.0520000000001,870.324628584,15.350199999999969,279.2129999999999,44.0,0,2,10,12,12,68,4,0.0,0,320,,,,,,,
O=C(c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,O=C(c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False,1,601.7490000000003,601.2405646120001,11.022099999999986,194.99949999999953,22.0,0,1,7,8,8,47,2,0.0,0,222,,,,,,,
O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,True,False,1,469.5650000000002,469.1136498480001,8.860999999999999,143.9624999999998,29.540000000000003,0,4,3,7,6,35,4,0.0,0,166,,,,,,,
O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1cccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1cccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,True,False,1,648.7180000000003,648.204907376,11.299599999999986,195.7049999999996,59.08,0,6,6,9,7,50,6,0.0,0,238,,,,,,,
O=C(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,O=C(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,True,False,1,485.6330000000002,485.0908062280001,9.219899999999996,148.01149999999976,20.310000000000002,0,4,3,7,6,35,4,0.0,0,166,,,,,,,
O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(CCc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(CCc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,True,False,1,660.816,660.245315644,13.02679999999998,218.50449999999958,17.07,0,1,5,12,10,52,1,0.0784313725490196,0,242,,,,,,,
O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(Cc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(Cc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,True,False,1,646.7890000000001,646.2296655800001,12.832399999999982,213.9024999999996,17.07,0,1,4,12,10,51,1,0.06,0,236,,,,,,,
O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,True,False,1,513.6000000000001,513.184112356,8.506800000000002,162.7894999999997,39.82,0,2,4,8,8,40,4,0.0,0,188,,,,,,,
O=C1C(Cl)=C(Nc2ccccc2-c2nc3ccccc3s2)C1(Cl)Cl,O=C1C(Cl)=C(Nc2ccccc2-c2nc3ccccc3s2)C1(Cl)Cl,True,False,1,395.6980000000001,393.9501169480001,5.582200000000002,101.00170000000001,41.99,1,4,3,4,3,24,7,0.058823529411764705,0,120,,,,,,,
O=C1C=CC2=Cc3ccccc3B(O)N12,O=C1C=CC2=Cc3ccccc3B(O)N12,True,False,1,197.002,197.064808896,0.12699999999999995,58.011800000000015,40.54,1,2,0,3,1,15,4,0.0,0,72,,,,,,,
O=C1C=Cc2cc3ccccc3c(=O)n21,O=C1C=Cc2cc3ccccc3c(=O)n21,True,False,1,197.19299999999998,197.047678464,1.6684999999999999,57.86850000000001,39.07,0,2,0,3,2,15,3,0.0,0,72,,,,,,,
O=C1CCCCCN1CO,O=C1CCCCCN1CO,True,False,1,143.18600000000004,143.094628656,0.33880000000000005,37.266799999999996,40.540000000000006,1,2,1,1,0,10,3,0.8571428571428571,0,58,,,,,,,
O=C1NCCC1C1CCCCC1,O=C1NCCC1C1CCCCC1,True,False,1,167.25199999999995,167.131014164,1.7027999999999999,47.69170000000003,29.1,1,1,1,2,0,12,2,0.9,0,68,,,,,,,
O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,True,False,1,576.5160000000003,576.084517472,7.943000000000003,160.1759999999998,105.20000000000002,0,8,4,9,7,44,8,0.0,0,208,,,,,,,
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,True,False,1,465.50800000000015,465.136493468,7.926600000000004,143.3889999999998,46.61000000000001,0,4,3,7,6,36,4,0.0,0,170,,,,,,,
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,True,False,1,489.53000000000026,489.136493468,8.5176,152.08099999999973,46.61000000000001,0,4,3,8,7,38,4,0.0,0,178,,,,,,,
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)c3cccc1c23,O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)c3cccc1c23,True,False,1,415.44800000000015,415.120843404,6.773400000000004,125.88300000000001,46.61000000000001,0,4,3,6,5,32,4,0.0,0,152,,,,,,,
O=C1OCCO1,O=C1OCCO1,True,False,1,88.062,88.016043988,0.1532,17.299999999999997,35.53,0,3,0,1,0,6,3,0.6666666666666666,0,34,,,,,,,
O=C1c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc21,O=C1c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc21,True,False,1,332.40200000000004,332.120115132,6.232000000000005,106.1825,17.07,0,1,2,5,4,26,1,0.0,0,122,,,,,,,
O=C1c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc2C(=O)N1c1ccccc1,O=C1c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc2C(=O)N1c1ccccc1,True,False,1,553.6210000000003,553.1790269759999,8.681400000000002,172.70199999999969,47.24,0,2,3,9,8,43,5,0.0,0,202,,,,,,,
O=C1c2cc(-n3c4ccccc4c4ccccc43)ccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,O=C1c2cc(-n3c4ccccc4c4ccccc43)ccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,True,False,1,574.6610000000003,574.1351135640001,8.258000000000004,170.44629999999967,61.07,0,3,2,9,8,43,6,0.0,0,204,,,,,,,
O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,True,False,1,694.8340000000003,694.262028328,12.735599999999977,219.98699999999945,40.620000000000005,0,4,8,9,8,54,4,0.0,0,256,,,,,,,
O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,True,False,1,730.8890000000001,730.2290139480001,12.33739999999998,222.00629999999944,57.690000000000005,0,5,8,9,8,55,6,0.0,0,264,,,,,,,
O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,True,False,1,730.8890000000001,730.229013948,12.33739999999998,222.00629999999944,57.690000000000005,0,5,8,9,8,55,6,0.0,0,264,,,,,,,
O=C1c2ccc3c4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(cc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)c(c7ccc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,O=C1c2ccc3c4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(cc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)c(c7ccc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,True,False,1,1215.506,1214.5022585919999,20.94340000000002,381.95800000000065,74.76,0,4,12,17,13,94,6,0.13636363636363635,0,452,,,,,,,
O=C1c2ccc3c4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(ccc(c7c(-c8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,O=C1c2ccc3c4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(ccc(c7c(-c8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,True,False,1,1215.506,1214.5022585919999,20.943400000000015,381.95800000000065,74.76,0,4,12,17,13,94,6,0.13636363636363635,0,452,,,,,,,
O=C1c2ccc3c4c(Oc5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(ccc(c7c(Oc8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,O=C1c2ccc3c4c(Oc5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(ccc(c7c(Oc8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,True,False,1,1247.5040000000004,1246.492087832,21.194000000000017,384.1180000000006,93.22,0,6,14,17,13,96,8,0.13636363636363635,0,464,,,,,,,
O=C1c2ccc3c4c(Oc5ccccc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,O=C1c2ccc3c4c(Oc5ccccc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,True,False,1,758.7420000000003,758.1689157920001,10.334199999999987,219.1775999999997,133.68,2,8,6,11,9,58,10,0.0,0,276,,,,,,,
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,True,False,1,574.5480000000002,574.1164862960001,6.749600000000006,166.14559999999983,115.22,2,6,2,9,7,44,8,0.0,0,208,,,,,,,
O=C1c2ccccc2-c2cc3ccccc3c(=O)n21,O=C1c2ccccc2-c2cc3ccccc3c(=O)n21,True,False,1,247.253,247.063328528,2.6704000000000008,73.37250000000002,39.07,0,2,0,4,3,19,3,0.0,0,90,,,,,,,
O=C1c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,O=C1c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,True,False,1,423.5150000000001,423.162314292,8.034800000000006,135.42949999999985,20.310000000000002,0,2,4,6,5,33,2,0.0,0,156,,,,,,,
O=C1c2ccccc2C(=Cc2ccc(C3=C4C(=O)N(Cc5ccccc5)C(c5ccc(C=C6c7ccccc7C(=O)c7ccccc76)cc5)=C4C(=O)N3Cc3ccccc3)cc2)c2ccccc21,O=C1c2ccccc2C(=Cc2ccc(C3=C4C(=O)N(Cc5ccccc5)C(c5ccc(C=C6c7ccccc7C(=O)c7ccccc76)cc5)=C4C(=O)N3Cc3ccccc3)cc2)c2ccccc21,True,False,1,877.0120000000001,876.2988077599999,12.160399999999985,267.28699999999964,74.76,0,4,8,12,8,68,6,0.03225806451612903,0,322,,,,,,,
O=C1c2ccccc2C2=Cc3cc4c(cc3B(O)N12)OCO4,O=C1c2ccccc2C2=Cc3cc4c(cc3B(O)N12)OCO4,True,False,1,291.0710000000001,291.07028819999994,1.0702999999999996,80.65430000000002,59.0,1,4,0,5,2,22,6,0.0625,0,106,,,,,,,
O=C1c2ccccc2C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)N12,O=C1c2ccccc2C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)N12,True,False,1,320.10699999999997,320.09324981200007,3.3175000000000026,87.99350000000005,24.189999999999998,0,1,0,5,3,24,6,0.0,0,116,,,,,,,
O=C1c2ccccc2C2=Cc3cccc[n+]3[B-](F)(F)N12,O=C1c2ccccc2C2=Cc3cccc[n+]3[B-](F)(F)N12,True,False,1,270.047,270.077599748,2.1643,70.48750000000001,24.189999999999998,0,1,0,4,2,20,6,0.0,0,98,,,,,,,
O=C1c2ccccc2C2=Cc3ccccc3B(O)N12,O=C1c2ccccc2C2=Cc3ccccc3B(O)N12,True,False,1,247.062,247.08045896,1.3415999999999997,74.53130000000002,40.54,1,2,0,4,2,19,4,0.0,0,90,,,,,,,
O=C1c2ccccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,O=C1c2ccccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,True,False,1,409.4660000000001,409.07726434,5.160900000000004,116.10730000000002,56.14,0,3,1,6,5,30,5,0.0,0,144,,,,,,,
O=Cc1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C=O)cc4)ccc2-3)cc1,O=Cc1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C=O)cc4)ccc2-3)cc1,True,False,1,388.4220000000001,388.109944372,5.857000000000005,116.95750000000001,51.21,0,3,4,5,4,30,3,0.0,0,142,,,,,,,
O=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1,O=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1,True,False,1,284.358,284.120115132,5.088000000000004,91.68650000000002,17.07,0,1,4,3,3,22,1,0.0,0,106,,,,,,,
O=Cc1ccc(N(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,O=Cc1ccc(N(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,True,False,1,603.7250000000003,603.2310625480001,11.163099999999986,195.19049999999956,30.17,0,2,6,9,9,47,4,0.0,0,222,,,,,,,
O=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,O=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,True,False,1,440.5460000000001,440.18886338799996,8.438700000000004,141.1954999999998,23.550000000000004,0,3,7,5,5,34,3,0.0,0,164,,,,,,,
O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,True,False,1,361.3530000000001,361.09502258,3.0329000000000015,98.30430000000003,83.91,1,5,5,4,3,27,6,0.09523809523809523,0,134,,,,,,,
O=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12,O=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12,True,False,1,371.4390000000001,371.131014164,6.902600000000004,121.1805,22.0,0,1,2,6,6,29,2,0.0,0,136,,,,,,,
O=Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4cc(C=O)ccc43)cc2)cc1,O=Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4cc(C=O)ccc43)cc2)cc1,True,False,1,540.6220000000003,540.183778008,9.172799999999997,171.33099999999965,44.0,0,2,5,8,8,42,4,0.0,0,198,,,,,,,
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,True,False,1,821.873,821.244343262,14.052499999999974,250.10549999999947,54.480000000000004,0,7,6,12,9,62,8,0.0,0,296,,,,,,,
O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,True,False,1,640.6790000000002,640.1915794180001,10.47699999999999,195.34849999999958,42.010000000000005,0,5,5,9,7,48,6,0.0,0,230,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,True,False,1,519.5840000000002,519.1752010820001,8.090100000000007,165.60949999999963,22.0,0,1,5,7,7,39,3,0.0,0,186,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,True,False,1,519.5840000000002,519.1752010820001,8.090100000000007,165.60949999999963,22.0,0,1,5,7,7,39,3,0.0,0,186,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,True,False,1,519.5840000000002,519.1752010820001,8.090100000000007,165.60949999999963,22.0,0,1,5,7,7,39,3,0.0,0,186,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,True,False,1,670.6890000000002,670.193901524,7.971300000000009,205.2909999999995,51.96,0,3,8,8,8,49,6,0.0,0,236,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)cc1,True,False,1,670.6890000000002,670.193901524,7.971300000000009,205.2909999999995,51.96,0,3,8,8,8,49,6,0.0,0,236,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc3ccccc32)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc3ccccc32)cc1,True,False,1,670.6890000000001,670.193901524,7.971300000000008,205.2909999999995,51.96,0,3,8,8,8,49,6,0.0,0,236,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)cc1,True,False,1,670.6890000000001,670.193901524,7.971300000000009,205.2909999999995,51.96,0,3,8,8,8,49,6,0.0,0,236,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,True,False,1,459.4850000000001,459.138815574,6.901500000000005,140.59149999999983,29.540000000000003,0,3,4,6,5,34,4,0.0,0,164,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,False,1,536.6870000000001,536.172528708,4.703400000000005,169.45049999999958,17.07,0,1,7,6,6,39,3,0.0,0,188,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)c1,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)c1,True,False,1,670.6890000000003,670.193901524,7.971300000000009,205.2909999999995,51.96,0,3,8,8,8,49,6,0.0,0,236,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1cccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)c1,O=P(c1ccccc1)(c1ccccc1)c1cccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)c1,True,False,1,670.6890000000002,670.193901524,7.971300000000009,205.2909999999995,51.96,0,3,8,8,8,49,6,0.0,0,236,,,,,,,
O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)ccc43)ccc21,O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)ccc43)ccc21,True,False,1,862.973,862.286148498,14.862999999999971,277.6175,36.79,0,1,6,14,14,66,6,0.0,0,310,,,,,,,
O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)ccc21,O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)ccc21,True,False,1,697.7780000000001,697.228299274,11.76589999999998,223.27849999999955,31.86,0,1,5,11,11,53,5,0.0,0,250,,,,,,,
